date,close,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2018-09-03 13:00:00,14.486,-0.82174,0.0,-0.82174,-0.82174,-0.6586861,0.0,0.39693812,-0.8015749,0.0,0.0,1.0,0.0,0.0
2018-09-03 14:00:00,14.487,-0.82174,0.0,-0.82174,-0.82174,-0.69232404,0.0,0.346476,-0.84250987,0.0,0.0,1.0,0.0,0.0
2018-09-03 15:00:00,14.472,-0.82174,0.0,-0.82174,-0.82174,-0.71902245,0.0,0.259857,-0.875,0.0,0.0,1.0,0.0,0.0
2018-09-03 16:00:00,14.487,-0.82174,0.0,-0.82174,-0.82174,-0.74021304,0.0,0.0,-0.9007874,0.0,0.0,1.0,0.0,0.0
2018-09-03 17:00:00,14.509,-0.82174,0.0,-0.82174,-0.82174,-0.757032,0.0,0.0,-0.92125493,0.0,0.0,1.0,0.0,0.0
2018-09-03 18:00:00,14.498,-0.82174,0.0,-0.82174,-0.82174,-0.7703812,0.0,0.0,-0.9375,0.0,0.0,1.0,0.0,0.0
2018-09-03 19:00:00,14.467,-0.82174,0.0,-0.82174,-0.82174,-0.7809765,0.0,0.0,-0.95039374,0.0,0.0,1.0,0.0,0.0
2018-09-04 01:00:00,14.474,-0.82174,0.0,-0.82174,-0.82174,-0.789386,0.0,0.0,-0.9606275,0.0,0.0,1.0,0.0,0.0
2018-09-04 02:00:00,14.465,-0.82174,0.0,-0.82174,-0.82174,-0.79606056,0.0,0.0,-0.96875,0.0,0.0,1.0,0.0,0.0
2018-09-04 03:00:00,14.459,-0.82174,0.0,-0.82174,-0.82174,-0.8013582,0.0,0.0,-0.97519684,0.0,0.0,1.0,0.0,0.0
2018-09-04 04:00:00,14.484,-0.82174,0.0,-0.82174,-0.82174,-0.805563,0.0,0.0,-0.9803137,0.0,0.0,1.0,0.0,0.0
2018-09-04 05:00:00,14.457,-0.82174,0.0,-0.82174,-0.82174,-0.80890024,0.0,0.0,-0.984375,0.0,0.0,1.0,0.0,0.0
2018-09-04 06:00:00,14.456,-0.82174,0.0,-0.82174,-0.82174,-0.81154907,0.0,0.0,-0.9875984,0.0,0.0,1.0,0.0,0.0
2018-09-04 07:00:00,14.466,-0.82174,0.0,-0.82174,-0.82174,-0.81365144,0.0,0.0,-0.8870071,4.2485104,0.0,1.0,0.0,0.0
2018-09-04 08:00:00,14.451,-0.65739197,0.36749327,-0.82174,0.0,-0.6457956,0.82174,0.259857,-0.704018,-0.2236058,0.0,1.0,0.0,0.0
2018-09-04 09:00:00,14.321,-0.49304396,0.4500855,-0.82174,0.0,-0.5125683,0.0,0.346476,-0.5587795,-0.2236058,0.0,1.0,0.0,0.0
2018-09-04 10:00:00,14.3,-0.32869598,0.4500855,-0.82174,0.0,-0.40682572,0.0,0.39693812,-0.44350356,-0.2236058,0.0,1.0,0.0,0.0
2018-09-04 11:00:00,14.29,-0.16434799,0.36749327,-0.82174,0.0,-0.3228978,0.0,0.4243447,-0.352009,-0.2236058,0.0,1.0,0.0,0.0
2018-09-04 12:00:00,14.214,0.0,0.0,0.0,0.0,-0.25628415,0.0,0.43309498,-0.27938974,-0.2236058,0.0,1.0,0.0,0.0
2018-09-04 13:00:00,14.214,0.0,0.0,0.0,0.0,-0.20341286,0.0,0.4243447,-0.22175178,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 14:00:00,14.206,0.0,0.0,0.0,0.0,-0.1614489,0.0,0.39693812,-0.1760045,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 15:00:00,14.131,0.0,0.0,0.0,0.0,-0.12814207,0.0,0.346476,-0.13969487,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 16:00:00,14.049,0.0,0.0,0.0,0.0,-0.10170643,0.0,0.259857,-0.11087589,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 17:00:00,14.11,0.0,0.0,0.0,0.0,-0.08072445,0.0,0.0,-0.08800225,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 18:00:00,14.086,0.0,0.0,0.0,0.0,-0.06407104,0.0,0.0,-0.069847435,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 19:00:00,14.112,0.0,0.0,0.0,0.0,-0.050853215,0.0,0.0,-0.055437945,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 20:00:00,14.108,0.0,0.0,0.0,0.0,-0.040362224,0.0,0.0,-0.044001125,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 21:00:00,14.127,0.0,0.0,0.0,0.0,-0.03203552,0.0,0.0,-0.034923717,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 22:00:00,14.137,0.0,0.0,0.0,0.0,-0.025426608,0.0,0.0,-0.027718972,-0.2236058,0.0,0.0,1.0,0.0
2018-09-04 23:00:00,14.138,0.0,0.0,0.0,0.0,-0.020181112,0.0,0.0,-0.022000562,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 01:00:00,14.14,0.0,0.0,0.0,0.0,-0.01601776,0.0,0.0,-0.017461859,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 02:00:00,14.151,0.0,0.0,0.0,0.0,-0.012713304,0.0,0.0,-0.013859486,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 03:00:00,14.152,0.0,0.0,0.0,0.0,-0.010090556,0.0,0.0,-0.011000281,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 04:00:00,14.137,0.0,0.0,0.0,0.0,-0.00800888,0.0,0.0,-0.008730929,0.0,0.0,0.0,1.0,0.0
2018-09-05 05:00:00,14.145,0.0,0.0,0.0,0.0,-0.006356652,0.0,0.0,-0.006929743,0.0,0.0,0.0,1.0,0.0
2018-09-05 06:00:00,14.125,0.0,0.0,0.0,0.0,-0.005045278,0.0,0.0,-0.0055001406,0.0,0.0,0.0,1.0,0.0
2018-09-05 07:00:00,14.126,0.0,0.0,0.0,0.0,-0.00400444,0.0,0.0,-0.0043654647,4.2485104,0.0,0.0,1.0,0.0
2018-09-05 08:00:00,14.117,0.0,0.0,0.0,0.0,-0.003178326,0.0,0.0,-0.0034648716,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 09:00:00,14.103,0.0,0.0,0.0,0.0,-0.002522639,0.0,0.0,-0.0027500703,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 10:00:00,14.117,0.0,0.0,0.0,0.0,-0.00200222,0.0,0.0,-0.0021827323,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 11:00:00,14.146,0.0,0.0,0.0,0.0,-0.001589163,0.0,0.0,-0.0017324358,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 12:00:00,14.112,0.0,0.0,0.0,0.0,-0.0012613195,0.0,0.0,-0.0013750351,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 13:00:00,14.147,0.0,0.0,0.0,0.0,-0.00100111,0.0,0.0,-0.0010913662,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 14:00:00,14.114,0.0,0.0,0.0,0.0,-0.0007945815,0.0,0.0,-0.0008662179,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 15:00:00,14.151,0.0,0.0,0.0,0.0,-0.00063065975,0.0,0.0,-0.0006875176,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 16:00:00,14.181,0.0,0.0,0.0,0.0,-0.000500555,0.0,0.0,-0.0005456831,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 17:00:00,14.191,0.0,0.0,0.0,0.0,-0.00039729074,0.0,0.0,-0.00043310894,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 18:00:00,14.19,0.0,0.0,0.0,0.0,-0.00031532987,0.0,0.0,-0.0003437588,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 19:00:00,14.161,0.0,0.0,0.0,0.0,-0.0002502775,0.0,0.0,-0.00027284154,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 20:00:00,14.162,0.0,0.0,0.0,0.0,-0.00019864537,0.0,0.0,-0.00021655447,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 21:00:00,14.167,0.0,0.0,0.0,0.0,-0.00015766494,0.0,0.0,-0.0001718794,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 22:00:00,14.171,0.0,0.0,0.0,0.0,-0.00012513874,0.0,0.0,-0.00013642077,-0.2236058,0.0,0.0,1.0,0.0
2018-09-05 23:00:00,14.163,0.0,0.0,0.0,0.0,-9.9322686e-05,0.0,0.0,-0.000108277236,-0.2236058,0.0,0.0,1.0,0.0
2018-09-06 01:00:00,14.176,0.0,0.0,0.0,0.0,-7.883247e-05,0.0,0.0,-8.59397e-05,-0.2236058,0.0,0.0,1.0,0.0
2018-09-06 02:00:00,14.179,0.0,0.0,0.0,0.0,-6.256937e-05,0.0,0.0,-6.8210386e-05,-0.2236058,0.0,0.0,1.0,0.0
2018-09-06 03:00:00,14.205,0.0,0.0,0.0,0.0,-4.9661343e-05,0.0,0.0,-5.4138618e-05,-0.2236058,0.0,0.0,1.0,0.0
2018-09-06 04:00:00,14.194,0.0,0.0,0.0,0.0,-3.9416234e-05,0.0,0.0,-4.296985e-05,0.0,0.0,0.0,1.0,0.0
2018-09-06 05:00:00,14.194,0.0,0.0,0.0,0.0,-3.1284686e-05,0.0,0.0,-3.4105193e-05,0.0,0.0,0.0,1.0,0.0
2018-09-06 06:00:00,14.169,0.0,0.0,0.0,0.0,-2.4830671e-05,0.0,0.0,-2.7069309e-05,0.0,0.0,0.0,1.0,0.0
2018-09-06 07:00:00,14.151,0.0,0.0,0.0,0.0,-1.9708117e-05,0.0,0.0,-2.1484924e-05,0.0,0.0,0.0,1.0,0.0
2018-09-06 08:00:00,14.135,0.0,0.0,0.0,0.0,-1.5642343e-05,0.0,0.0,-1.7052596e-05,0.0,0.0,0.0,0.0,1.0
2018-09-06 09:00:00,14.154,0.0,0.0,0.0,0.0,-1.2415336e-05,0.0,0.0,-1.35346545e-05,0.0,0.0,0.0,0.0,1.0
2018-09-06 10:00:00,14.196,0.0,0.0,0.0,0.0,-9.854059e-06,0.0,0.0,-1.0742462e-05,0.0,0.0,0.0,0.0,1.0
2018-09-06 11:00:00,14.269,0.0,0.0,0.0,0.0,-7.8211715e-06,0.0,0.0,-8.526298e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 12:00:00,14.251,0.0,0.0,0.0,0.0,-6.207668e-06,0.0,0.0,-6.7673272e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 13:00:00,14.246,0.0,0.0,0.0,0.0,-4.9270293e-06,0.0,0.0,-5.371231e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 14:00:00,14.231,0.0,0.0,0.0,0.0,-3.9105857e-06,0.0,0.0,-4.263149e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 15:00:00,14.201,0.0,0.0,0.0,0.0,-3.103834e-06,0.0,0.0,-3.3836636e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 16:00:00,14.253,0.0,0.0,0.0,0.0,-2.4635146e-06,0.0,0.0,-2.6856155e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 17:00:00,14.193,0.0,0.0,0.0,0.0,-1.9552929e-06,0.0,0.0,-2.1315745e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 18:00:00,14.155,0.0,0.0,0.0,0.0,-1.551917e-06,0.0,0.0,-1.6918318e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 19:00:00,14.133,0.0,0.0,0.0,0.0,-1.2317573e-06,0.0,0.0,-1.3428078e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 20:00:00,14.141,0.0,0.0,0.0,0.0,-9.776464e-07,0.0,0.0,-1.0657873e-06,0.0,0.0,0.0,0.0,1.0
2018-09-06 21:00:00,14.151,0.0,0.0,0.0,0.0,-7.759585e-07,0.0,0.0,-8.459159e-07,0.0,0.0,0.0,0.0,1.0
2018-09-06 22:00:00,14.143,0.0,0.0,0.0,0.0,-6.1587866e-07,0.0,0.0,-6.714039e-07,0.0,0.0,0.0,0.0,1.0
2018-09-06 23:00:00,14.127,0.0,0.0,0.0,0.0,-4.888232e-07,0.0,0.0,-5.3289364e-07,0.0,0.0,0.0,0.0,1.0
2018-09-07 01:00:00,14.148,0.0,0.0,0.0,0.0,-3.8797924e-07,0.0,0.0,-4.2295795e-07,0.0,0.0,0.0,0.0,1.0
2018-09-07 02:00:00,14.162,0.0,0.0,0.0,0.0,-3.0793933e-07,0.0,0.0,-3.3570194e-07,0.0,0.0,0.0,0.0,1.0
2018-09-07 03:00:00,14.175,0.0,0.0,0.0,0.0,-2.444116e-07,0.0,0.0,-2.6644682e-07,0.0,0.0,0.0,0.0,1.0
2018-09-07 04:00:00,14.178,0.0,0.0,0.0,0.0,-1.9398962e-07,0.0,0.0,-2.1147898e-07,0.0,0.0,0.0,0.0,1.0
2018-09-07 05:00:00,14.162,0.0,0.0,0.0,0.0,-1.5396967e-07,0.0,0.0,-1.6785097e-07,0.0,0.0,0.0,0.0,1.0
2018-09-07 06:00:00,14.088,0.0,0.0,0.0,0.0,-1.222058e-07,0.0,0.0,-1.3322341e-07,0.0,0.0,0.0,0.0,1.0
2018-09-07 07:00:00,14.122,0.0,0.0,0.0,0.0,-9.699481e-08,0.0,0.0,-1.0573949e-07,0.0,0.0,0.0,1.0,0.0
2018-09-07 08:00:00,14.101,0.0,0.0,0.0,0.0,-7.698483e-08,0.0,0.0,-8.3925485e-08,0.0,0.0,0.0,1.0,0.0
2018-09-07 09:00:00,14.113,0.0,0.0,0.0,0.0,-6.11029e-08,0.0,0.0,-6.6611705e-08,0.0,0.0,0.0,1.0,0.0
